Old URL,Page Type,Title,H1,Suggested Redirect,Status,Notes
https://psmphuket.com/page/20,page,Home - Phuket Property Service - Page 20,,/properties,200,
https://psmphuket.com/page/9,page,Home - Phuket Property Service - Page 9,,/properties,200,
https://psmphuket.com/properties-search/page/9,page,Properties Search - Phuket Property Service - Page 9,,/properties,200,
https://psmphuket.com/page/21,page,Home - Phuket Property Service - Page 21,,/properties,200,
https://psmphuket.com/page/12,page,Home - Phuket Property Service - Page 12,,/properties,200,
https://psmphuket.com/properties-search/page/14,page,Properties Search - Phuket Property Service - Page 14,,/properties,200,
https://psmphuket.com/gallery-2-columns/page/14,page,Gallery properties - Phuket Property Service - Page 14,,/properties,200,
https://psmphuket.com/page/10,page,Home - Phuket Property Service - Page 10,,/properties,200,
https://psmphuket.com/properties-search/page/6,page,Properties Search - Phuket Property Service - Page 6,,/properties,200,
https://psmphuket.com/our-agents/page/2,page,Our Agents - Phuket Property Service - Page 2,,/properties,200,
https://psmphuket.com/page/2,page,Home - Phuket Property Service - Page 2,,/properties,200,
https://psmphuket.com/page/53,page,Home - Phuket Property Service - Page 53,,/properties,200,
https://psmphuket.com/properties-search/page/3,page,Properties Search - Phuket Property Service - Page 3,,/properties,200,
https://psmphuket.com/gallery-2-columns/page/15,page,Gallery properties - Phuket Property Service - Page 15,,/properties,200,
https://psmphuket.com/page/60,page,Home - Phuket Property Service - Page 60,,/properties,200,
https://psmphuket.com/properties-search/page/15,page,Properties Search - Phuket Property Service - Page 15,,/properties,200,
https://psmphuket.com/page/46,page,Home - Phuket Property Service - Page 46,,/properties,200,
https://psmphuket.com/page/57,page,Home - Phuket Property Service - Page 57,,/properties,200,
https://psmphuket.com/page/51,page,Home - Phuket Property Service - Page 51,,/properties,200,
https://psmphuket.com/properties-search/page/18,page,Properties Search - Phuket Property Service - Page 18,,/properties,200,
https://psmphuket.com/gallery-2-columns/page/13,page,Gallery properties - Phuket Property Service - Page 13,,/properties,200,
https://psmphuket.com/page/18,page,Home - Phuket Property Service - Page 18,,/properties,200,
https://psmphuket.com/page/22,page,Home - Phuket Property Service - Page 22,,/properties,200,
https://psmphuket.com/page/11,page,Home - Phuket Property Service - Page 11,,/properties,200,
https://psmphuket.com/properties-search/page/5,page,Properties Search - Phuket Property Service - Page 5,,/properties,200,
https://psmphuket.com/page/43,page,Home - Phuket Property Service - Page 43,,/properties,200,
https://psmphuket.com/page/41,page,Home - Phuket Property Service - Page 41,,/properties,200,
https://psmphuket.com/page/58,page,Home - Phuket Property Service - Page 58,,/properties,200,
https://psmphuket.com/page/24,page,Home - Phuket Property Service - Page 24,,/properties,200,
https://psmphuket.com/gallery-2-columns/page/12,page,Gallery properties - Phuket Property Service - Page 12,,/properties,200,
https://psmphuket.com/page/38,page,Home - Phuket Property Service - Page 38,,/properties,200,
https://psmphuket.com/page/47,page,Home - Phuket Property Service - Page 47,,/properties,200,
https://psmphuket.com/page/23,page,Home - Phuket Property Service - Page 23,,/properties,200,
https://psmphuket.com/page/44,page,Home - Phuket Property Service - Page 44,,/properties,200,
https://psmphuket.com/page/7,page,Home - Phuket Property Service - Page 7,,/properties,200,
https://psmphuket.com/page/8,page,Home - Phuket Property Service - Page 8,,/properties,200,
https://psmphuket.com/page/40,page,Home - Phuket Property Service - Page 40,,/properties,200,
https://psmphuket.com/page/42,page,Home - Phuket Property Service - Page 42,,/properties,200,
https://psmphuket.com/gallery-2-columns/page/18,page,Gallery properties - Phuket Property Service - Page 18,,/properties,200,
https://psmphuket.com/page/48,page,Home - Phuket Property Service - Page 48,,/properties,200,
https://psmphuket.com/properties-search/page/12,page,Properties Search - Phuket Property Service - Page 12,,/properties,200,
https://psmphuket.com/page/27,page,Home - Phuket Property Service - Page 27,,/properties,200,
https://psmphuket.com/properties-search/page/20,page,Properties Search - Phuket Property Service - Page 20,,/properties,200,
https://psmphuket.com/page/52,page,Home - Phuket Property Service - Page 52,,/properties,200,
https://psmphuket.com/page/50,page,Home - Phuket Property Service - Page 50,,/properties,200,
https://psmphuket.com/page/37,page,Home - Phuket Property Service - Page 37,,/properties,200,
https://psmphuket.com/page/29,page,Home - Phuket Property Service - Page 29,,/properties,200,
https://psmphuket.com/property/modern-tropical-luxury-meets-unbeatable-convenience,property,Modern Tropical Luxury Meets Unbeatable Convenience - Phuket Property Service,Modern Tropical Luxury Meets Unbeatable Convenience,/listings/modern-tropical-luxury-meets-unbeatable-convenience,200,
https://psmphuket.com/property/manon-pool-villa-luxury-tropical-living-in-rawai,property,MANON POOL VILLA – LUXURY TROPICAL LIVING IN RAWAI - Phuket Property Service,MANON POOL VILLA – LUXURY TROPICAL LIVING IN RAWAI,/listings/manon-pool-villa-luxury-tropical-living-in-rawai,200,
https://psmphuket.com/property/luxurious-pool-villa,property,Luxurious Pool Villa in Rawai - Phuket Property Service,Luxurious Pool Villa in Rawai,/listings/luxurious-pool-villa,200,
https://psmphuket.com/property/condo-for-sale-in-nai-harn-phuket,property,"Condo for Sale in Nai Harn, Phuket! - Phuket Property Service","Condo for Sale in Nai Harn, Phuket!",/listings/condo-for-sale-in-nai-harn-phuket,200,
https://psmphuket.com/property/stunning-renovated-pool-villa-for-rent-in-rawai-move-in-ready,property,Stunning Renovated Pool Villa for Rent in Rawai – Move-in Ready! - Phuket Property Service,Stunning Renovated Pool Villa for Rent in Rawai – Move-in Ready!,/listings/stunning-renovated-pool-villa-for-rent-in-rawai-move-in-ready,200,
https://psmphuket.com/property/top-floor-luxury-apartment,property,Top-floor luxury apartment - Phuket Property Service,Top-floor luxury apartment,/listings/top-floor-luxury-apartment,200,
https://psmphuket.com/property/luxury-4-bedroom-pool-villa-chalong-bay,property,Luxury 4-Bedroom Pool Villa – Chalong Bay - Phuket Property Service,Luxury 4-Bedroom Pool Villa – Chalong Bay,/listings/luxury-4-bedroom-pool-villa-chalong-bay,200,
https://psmphuket.com/property/luxprime-villa,property,LuxPrime Villa - Phuket Property Service,LuxPrime Villa,/listings/luxprime-villa,200,
https://psmphuket.com/property/calypso-garden,property,Luxurious Sea View apartment - Phuket Property Service,Luxurious Sea View apartment,/listings/calypso-garden,200,
https://psmphuket.com/property/luxury-sea-view-pool-villa-3-bedrooms-4-bathrooms,property,"Luxury Sea View Pool Villa – 3 Bedrooms, 4 Bathrooms - Phuket Property Service","Luxury Sea View Pool Villa – 3 Bedrooms, 4 Bathrooms",/listings/luxury-sea-view-pool-villa-3-bedrooms-4-bathrooms,200,
https://psmphuket.com/property/brand-new-luxury-modern-pool-villa-mountains-view,property,Brand new Luxury Modern Pool Villa Mountains view - Phuket Property Service,Brand new Luxury Modern Pool Villa Mountains view,/listings/brand-new-luxury-modern-pool-villa-mountains-view,200,
https://psmphuket.com/property/urgent-sale-premium-studio-apartment-near-nai-harn-beach-rare-foreigner-freehold-opportunity-only-3-2-million-thb,property,Urgent Sale: Premium Studio Apartment Near Nai Harn Beach Rare Foreigner Freehold Opportunity | Only 3.2 Million THB - Phuket Property Service,Urgent Sale: Premium Studio Apartment Near Nai Harn Beach Rare Foreigner Freehold Opportunity | Only 3.2 Million THB,/listings/urgent-sale-premium-studio-apartment-near-nai-harn-beach-rare-foreigner-freehold-opportunity-only-3-2-million-thb,200,
https://psmphuket.com/property/beach-front-codo-for-rent,property,Beach front codo for rent - Phuket Property Service,Beach front codo for rent,/listings/beach-front-codo-for-rent,200,
https://psmphuket.com/property/specious-modern-pool-villa-in-rawai,property,Specious Modern Pool Villa in Rawai - Phuket Property Service,Specious Modern Pool Villa in Rawai,/listings/specious-modern-pool-villa-in-rawai,200,
https://psmphuket.com/property/pool-villa-in-rawai-4-bedrooms,property,Pool Villa in Rawai 4 bedrooms - Phuket Property Service,Pool Villa in Rawai 4 bedrooms,/listings/pool-villa-in-rawai-4-bedrooms,200,
https://psmphuket.com/property/land-for-sale-in-chalong-1-5-km-from-the-beach,property,Land for sale in Chalong 1.5 km. from the beach - Phuket Property Service,Land for sale in Chalong 1.5 km. from the beach,/listings/land-for-sale-in-chalong-1-5-km-from-the-beach,200,
https://psmphuket.com/property/land-and-house-chalong-large-garden,property,"Land and House Chalong, Large garden - Phuket Property Service","Land and House Chalong, Large garden",/listings/land-and-house-chalong-large-garden,200,
https://psmphuket.com/property/karon-luxury-condo-for-sale-2-br-dream-residence-with-full-resort-facilities-rooftop-pool,property,Karon Luxury Condo for Sale: 2-BR Dream Residence with Full Resort Facilities & Rooftop Pool - Phuket Property Service,Karon Luxury Condo for Sale: 2-BR Dream Residence with Full Resort Facilities & Rooftop Pool,/listings/karon-luxury-condo-for-sale-2-br-dream-residence-with-full-resort-facilities-rooftop-pool,200,
https://psmphuket.com/property/beach-front-apartment,property,Beach front apartment - Phuket Property Service,Beach front apartment,/listings/beach-front-apartment,200,
https://psmphuket.com/property/luxury-pool-villa-in-rawai-your-private-tropical-sanctuary,property,Luxury Pool Villa in Rawai – Your Private Tropical Sanctuary - Phuket Property Service,Luxury Pool Villa in Rawai – Your Private Tropical Sanctuary,/listings/luxury-pool-villa-in-rawai-your-private-tropical-sanctuary,200,
https://psmphuket.com/property/studio-deluxe-with-pool-garden-view-new-rawai-project,property,Studio Deluxe with Pool/Garden View – New Rawai Project - Phuket Property Service,Studio Deluxe with Pool/Garden View – New Rawai Project,/listings/studio-deluxe-with-pool-garden-view-new-rawai-project,200,
https://psmphuket.com/property/brand-new-luxury-apartment-calypso-garden-residence-rawai-nai-harn,property,Luxury Apartment – Rawai-Nai Harn - Phuket Property Service,Luxury Apartment – Rawai-Nai Harn,/listings/brand-new-luxury-apartment-calypso-garden-residence-rawai-nai-harn,200,
https://psmphuket.com/property/stunning-pool-villa-for-sale-in-thalang-phuket,property,"Stunning Pool Villa For Sale in Thalang, Phuket - Phuket Property Service","Stunning Pool Villa For Sale in Thalang, Phuket",/listings/stunning-pool-villa-for-sale-in-thalang-phuket,200,
https://psmphuket.com/property/ocean-view-pool-villa-in-rawai,property,Ocean view Pool Villa in Rawai - Phuket Property Service,Ocean view Pool Villa in Rawai,/listings/ocean-view-pool-villa-in-rawai,200,
https://psmphuket.com/property/stunning-modern-tropical-villa-500-sq-m,property,Stunning Modern Tropical Villa – 500 sq.m. - Phuket Property Service,Stunning Modern Tropical Villa – 500 sq.m.,/listings/stunning-modern-tropical-villa-500-sq-m,200,
https://psmphuket.com/property/villa-margo-rawai-luxury-pool-villa,property,Villa Margo Rawai – Luxury Pool Villa - Phuket Property Service,Villa Margo Rawai – Luxury Pool Villa,/listings/villa-margo-rawai-luxury-pool-villa,200,
https://psmphuket.com/property/tropical-pool-villa-in-rawai-for-rent,property,Tropical Pool Villa in Rawai for rent - Phuket Property Service,Tropical Pool Villa in Rawai for rent,/listings/tropical-pool-villa-in-rawai-for-rent,200,
https://psmphuket.com/property/sea-view-apartment-rawai,property,Sea view Apartment Rawai - Phuket Property Service,Sea view Apartment Rawai,/listings/sea-view-apartment-rawai,200,
https://psmphuket.com/property/luxury-apartment-at-calypso-garden-residence-rawai-nai-harn,property,"Luxury Apartment at Calypso Garden Residence, Rawai-Nai Harn - Phuket Property Service","Luxury Apartment at Calypso Garden Residence, Rawai-Nai Harn",/listings/luxury-apartment-at-calypso-garden-residence-rawai-nai-harn,200,
https://psmphuket.com/property/stunning-pool-villa-for-sela-rawai-your-private-paradise-awaits,property,STUNNING POOL VILLA FOR SELA – RAWAI Your Private Paradise Awaits - Phuket Property Service,STUNNING POOL VILLA FOR SELA – RAWAI Your Private Paradise Awaits,/listings/stunning-pool-villa-for-sela-rawai-your-private-paradise-awaits,200,
https://psmphuket.com/property/chalong-inter-ville,property,Chalong Inter Ville - Phuket Property Service,Chalong Inter Ville,/listings/chalong-inter-ville,200,
https://psmphuket.com/property/land-in-rawai-362-sq-m,property,Land in Rawai 362 Sq.m. - Phuket Property Service,Land in Rawai 362 Sq.m.,/listings/land-in-rawai-362-sq-m,200,
https://psmphuket.com/property/calypso-2-bedrooms,property,Calypso@Nai Harn beach 2 Bedrooms - Phuket Property Service,Calypso@Nai Harn beach 2 Bedrooms,/listings/calypso-2-bedrooms,200,
https://psmphuket.com/property/luxury-pool-villa-special-pre-high-season-sale,property,LUXURY POOL VILLA – SPECIAL PRE-HIGH SEASON SALE! - Phuket Property Service,LUXURY POOL VILLA – SPECIAL PRE-HIGH SEASON SALE!,/listings/luxury-pool-villa-special-pre-high-season-sale,200,
https://psmphuket.com/property/karon-butterfly-residence-luxury-1-bedroom-apartment,property,Karon Butterfly Residence – Luxury 1-Bedroom Apartment - Phuket Property Service,Karon Butterfly Residence – Luxury 1-Bedroom Apartment,/listings/karon-butterfly-residence-luxury-1-bedroom-apartment,200,
https://psmphuket.com/property/exceptional-3-bedroom-pool-villa-for-rent-in-rawai-phuket,property,"Exceptional 3-Bedroom Pool Villa for Rent in Rawai, Phuket - Phuket Property Service","Exceptional 3-Bedroom Pool Villa for Rent in Rawai, Phuket",/listings/exceptional-3-bedroom-pool-villa-for-rent-in-rawai-phuket,200,
https://psmphuket.com/property/luxurious-studio-panoramic-vistas-in-paradise-for-sale,property,Luxurious Studio Panoramic vistas in paradise for sale - Phuket Property Service,Luxurious Studio Panoramic vistas in paradise for sale,/listings/luxurious-studio-panoramic-vistas-in-paradise-for-sale,200,
https://psmphuket.com/property/luxury-pool-villa-for-sale-or-rent,property,Luxury Pool Villa – For Sale or Rent - Phuket Property Service,Luxury Pool Villa – For Sale or Rent,/listings/luxury-pool-villa-for-sale-or-rent,200,
https://psmphuket.com/property/the-bell-condominium-fully-renovated-studio-for-sale,property,The Bell Condominium – Fully Renovated Studio for Sale - Phuket Property Service,The Bell Condominium – Fully Renovated Studio for Sale,/listings/the-bell-condominium-fully-renovated-studio-for-sale,200,
https://psmphuket.com/property/kata-ocean-view,property,Kata Ocean View - Phuket Property Service,Kata Ocean View,/listings/kata-ocean-view,200,
https://psmphuket.com/property/stunning-3-story-villa-in-chalong-long-term-rental,property,Stunning 3-Story Villa in Chalong – Long Term Rental - Phuket Property Service,Stunning 3-Story Villa in Chalong – Long Term Rental,/listings/stunning-3-story-villa-in-chalong-long-term-rental,200,
https://psmphuket.com/property/luxurious-3-bedroom-pool-villa-near-bis-international-school-phuket,property,Luxurious 3-Bedroom Pool Villa Near BIS International School Phuket - Phuket Property Service,Luxurious 3-Bedroom Pool Villa Near BIS International School Phuket,/listings/luxurious-3-bedroom-pool-villa-near-bis-international-school-phuket,200,
https://psmphuket.com/property/cozy-sea-view-villa,property,Cozy Sea View Villa - Phuket Property Service,Cozy Sea View Villa,/listings/cozy-sea-view-villa,200,
https://psmphuket.com/property/rawai-condo-for-rent-ready-to-move-in,property,RAWAI CONDO FOR RENT – READY TO MOVE IN! - Phuket Property Service,RAWAI CONDO FOR RENT – READY TO MOVE IN!,/listings/rawai-condo-for-rent-ready-to-move-in,200,
https://psmphuket.com/property/calypso-2-bedrooms-2,property,Apartment 2 Bedrooms Rawai beach - Phuket Property Service,Apartment 2 Bedrooms Rawai beach,/listings/calypso-2-bedrooms-2,200,
https://psmphuket.com/property/calypso-garden-mountains-sunset-view,property,Sunset view luxury apartment - Phuket Property Service,Sunset view luxury apartment,/listings/calypso-garden-mountains-sunset-view,200,
https://psmphuket.com/property/villa-thalang,property,Villa Thalang - Phuket Property Service,Villa Thalang,/listings/villa-thalang,200,
https://psmphuket.com/property/prime-corner-unit-in-rawai-seaview-condominium-just-300m-from-beach,property,Prime Corner Unit in Rawai Seaview Condominium – Just 300m from Beach - Phuket Property Service,Prime Corner Unit in Rawai Seaview Condominium – Just 300m from Beach,/listings/prime-corner-unit-in-rawai-seaview-condominium-just-300m-from-beach,200,
https://psmphuket.com/property/modern-condo-in-nai-harn-2,property,Modern Condo in Nai Harn - Phuket Property Service,Modern Condo in Nai Harn,/listings/modern-condo-in-nai-harn-2,200,
https://psmphuket.com/property/villa-palms-garden-rawai-brand-new-luxury-pool-villa,property,Villa Palms Garden Rawai – Brand New Luxury Pool Villa - Phuket Property Service,Villa Palms Garden Rawai – Brand New Luxury Pool Villa,/listings/villa-palms-garden-rawai-brand-new-luxury-pool-villa,200,
https://psmphuket.com/property/double-storey-detached-house-with-private-pool,property,Double storey detached house with private pool - Phuket Property Service,Double storey detached house with private pool,/listings/double-storey-detached-house-with-private-pool,200,
https://psmphuket.com/property/new-deluxe-pet-friendly-condominium-near-the-rawai,property,New Deluxe pet-friendly condominium near the Rawai - Phuket Property Service,New Deluxe pet-friendly condominium near the Rawai,/listings/new-deluxe-pet-friendly-condominium-near-the-rawai,200,
https://psmphuket.com/property/luxury-living-in-the-heart-of-rawai,property,Luxury Living in Rawai - Phuket Property Service,Luxury Living in Rawai,/listings/luxury-living-in-the-heart-of-rawai,200,
https://psmphuket.com/property/modern-studio-condo-in-karon,property,Modern Studio Condo in Karon - Phuket Property Service,Modern Studio Condo in Karon,/listings/modern-studio-condo-in-karon,200,
https://psmphuket.com/property/chalong-interville-condo,property,Chalong Interville Condo - Phuket Property Service,Chalong Interville Condo,/listings/chalong-interville-condo,200,
https://psmphuket.com/property/harmony-club-apartments-where-thoughtfulness-meets-luxury,property,Harmony Club Apartments – Where Thoughtfulness Meets Luxury - Phuket Property Service,Harmony Club Apartments – Where Thoughtfulness Meets Luxury,/listings/harmony-club-apartments-where-thoughtfulness-meets-luxury,200,
https://psmphuket.com/property/the-deck-patong-sansiri-top-floor-penthouse-with-spectacular-views,property,THE DECK PATONG | SANSIRI – TOP FLOOR PENTHOUSE WITH SPECTACULAR VIEWS! - Phuket Property Service,THE DECK PATONG | SANSIRI – TOP FLOOR PENTHOUSE WITH SPECTACULAR VIEWS!,/listings/the-deck-patong-sansiri-top-floor-penthouse-with-spectacular-views,200,
https://psmphuket.com/property/rawai-luxury-pool-villa,property,Rawai Luxury Pool Villa - Phuket Property Service,Rawai Luxury Pool Villa,/listings/rawai-luxury-pool-villa,200,
https://psmphuket.com/property/ozone-condo-bangtao-your-tropical-paradise-awaits-modern-living-in-phukets-premier-location,property,Ozone Condo Bangtao – Your Tropical Paradise Awaits Modern Living in Phuket’s Premier Location - Phuket Property Service,Ozone Condo Bangtao – Your Tropical Paradise Awaits Modern Living in Phuket’s Premier Location,/listings/ozone-condo-bangtao-your-tropical-paradise-awaits-modern-living-in-phukets-premier-location,200,
https://psmphuket.com/property/exclusive-luxury-pool-villas-limited-collection-only-2-premium-units-available-pre-sale-launch,property,Exclusive Luxury Pool Villas – Limited Collection Only 2 Premium Units Available | Pre-Sale Launch - Phuket Property Service,Exclusive Luxury Pool Villas – Limited Collection Only 2 Premium Units Available | Pre-Sale Launch,/listings/exclusive-luxury-pool-villas-limited-collection-only-2-premium-units-available-pre-sale-launch,200,
https://psmphuket.com/property/seaview-penthouse-at-kata-beach,property,Seaview Penthouse at Kata Beach - Phuket Property Service,Seaview Penthouse at Kata Beach,/listings/seaview-penthouse-at-kata-beach,200,
https://psmphuket.com/property/brand-new-balinese-pool-villa,property,Luxury Balinese Pool Villa for sale - Phuket Property Service,Luxury Balinese Pool Villa for sale,/listings/brand-new-balinese-pool-villa,200,
https://psmphuket.com/property/charin-pattaya-villa-luxury-modern-living-new-project-launch,property,Charin Pattaya Villa – Luxury Modern Living NEW PROJECT LAUNCH - Phuket Property Service,Charin Pattaya Villa – Luxury Modern Living NEW PROJECT LAUNCH,/listings/charin-pattaya-villa-luxury-modern-living-new-project-launch,200,
https://psmphuket.com/property/passorn-kathu-villa-brand-new-luxury-villa,property,PASSORN KATHU VILLA – Brand New Luxury Villa - Phuket Property Service,PASSORN KATHU VILLA – Brand New Luxury Villa,/listings/passorn-kathu-villa-brand-new-luxury-villa,200,
https://psmphuket.com/property/calypso,property,Calypso Condo @ Nai Harn beach - Phuket Property Service,Calypso Condo @ Nai Harn beach,/listings/calypso,200,
https://psmphuket.com/property/freehold-beachside-apartment-rawai-paradise,property,FREEHOLD BEACHSIDE APARTMENT – RAWAI PARADISE - Phuket Property Service,FREEHOLD BEACHSIDE APARTMENT – RAWAI PARADISE,/listings/freehold-beachside-apartment-rawai-paradise,200,
https://psmphuket.com/property/charming-3-bed-villa-with-private-pool-ready-to-move-in-2,property,CHARMING 3-BED VILLA WITH PRIVATE POOL – READY TO MOVE IN - Phuket Property Service,CHARMING 3-BED VILLA WITH PRIVATE POOL – READY TO MOVE IN,/listings/charming-3-bed-villa-with-private-pool-ready-to-move-in-2,200,
https://psmphuket.com/property/stunning-3-bedroom-villa-with-private-pool-long-term-rental,property,Stunning 3-Bedroom Villa with Private Pool – Long Term Rental - Phuket Property Service,Stunning 3-Bedroom Villa with Private Pool – Long Term Rental,/listings/stunning-3-bedroom-villa-with-private-pool-long-term-rental,200,
https://psmphuket.com/property/stylish-pool-villa-for-rent-in-the-heart-of-rawai,property,Stylish Pool Villa for Rent in the Heart of Rawai - Phuket Property Service,Stylish Pool Villa for Rent in the Heart of Rawai,/listings/stylish-pool-villa-for-rent-in-the-heart-of-rawai,200,
https://psmphuket.com/property/tropical-pool-villa,property,Tropical Pool Villa 600 Sq.m. Land plot - Phuket Property Service,Tropical Pool Villa 600 Sq.m. Land plot,/listings/tropical-pool-villa,200,
https://psmphuket.com/property/calypso-condominium-top-floor-sunset,property,"Top Floor Sunset view, walking distance to the beach - Phuket Property Service","Top Floor Sunset view, walking distance to the beach",/listings/calypso-condominium-top-floor-sunset,200,
https://psmphuket.com/property/modern-condo,property,Modern condo - Phuket Property Service,Modern condo,/listings/modern-condo,200,
https://psmphuket.com/property/philia-villas-saiyuan-premium-pool-villa-in-prime-rawai-location,property,Philia Villas Saiyuan – Premium Pool Villa in Prime Rawai Location - Phuket Property Service,Philia Villas Saiyuan – Premium Pool Villa in Prime Rawai Location,/listings/philia-villas-saiyuan-premium-pool-villa-in-prime-rawai-location,200,
https://psmphuket.com/property/elegant-3-bedroom-pool-villa-with-garden-views,property,Elegant 3-Bedroom Pool Villa with Garden Views - Phuket Property Service,Elegant 3-Bedroom Pool Villa with Garden Views,/listings/elegant-3-bedroom-pool-villa-with-garden-views,200,
https://psmphuket.com/property/chalong-new-house,property,Chalong New House - Phuket Property Service,Chalong New House,/listings/chalong-new-house,200,
https://psmphuket.com/property/stunning-tropical-pool-villa-in-premium-rawai-location,property,Stunning Tropical Pool Villa in Premium Rawai Location - Phuket Property Service,Stunning Tropical Pool Villa in Premium Rawai Location,/listings/stunning-tropical-pool-villa-in-premium-rawai-location,200,
https://psmphuket.com/property/private-pool-villa-for-sale-chalong-phuket,property,"PRIVATE POOL VILLA FOR SALE – CHALONG, PHUKET - Phuket Property Service","PRIVATE POOL VILLA FOR SALE – CHALONG, PHUKET",/listings/private-pool-villa-for-sale-chalong-phuket,200,
https://psmphuket.com/property/palai-pool-villa,property,Palai Pool Villa - Phuket Property Service,Palai Pool Villa,/listings/palai-pool-villa,200,
https://psmphuket.com/property/bon-casa-villa-green,property,Bon Casa Villa Green - Phuket Property Service,Bon Casa Villa Green,/listings/bon-casa-villa-green,200,
https://psmphuket.com/property/private-pool-villa-in-rawai-only-5-minutes-from-the-beach,property,Private Pool Villa in Rawai – Only 5 Minutes from the Beach - Phuket Property Service,Private Pool Villa in Rawai – Only 5 Minutes from the Beach,/listings/private-pool-villa-in-rawai-only-5-minutes-from-the-beach,200,
https://psmphuket.com/property/calypso-mountain-sunset,property,Calypso Mountain/Sunset - Phuket Property Service,Calypso Mountain/Sunset,/listings/calypso-mountain-sunset,200,
https://psmphuket.com/property/lavish-estates,property,LAVISH ESTATES - Phuket Property Service,LAVISH ESTATES,/listings/lavish-estates,200,
https://psmphuket.com/property/calypso-condominium-freehold-beachside-livingprime-location-3-minutes-to-nai-harn-beach,property,Calypso Condominium – Freehold Beachside LivingPRIME LOCATION – 3 MINUTES TO NAI HARN BEACH - Phuket Property Service,Calypso Condominium – Freehold Beachside LivingPRIME LOCATION – 3 MINUTES TO NAI HARN BEACH,/listings/calypso-condominium-freehold-beachside-livingprime-location-3-minutes-to-nai-harn-beach,200,
https://psmphuket.com/property/villa-chalong,property,Villa Chalong - Phuket Property Service,Villa Chalong,/listings/villa-chalong,200,
https://psmphuket.com/property/luxury-pool-villa-in-prime-rawai,property,Luxury Pool Villa in Prime Rawai - Phuket Property Service,Luxury Pool Villa in Prime Rawai,/listings/luxury-pool-villa-in-prime-rawai,200,
https://psmphuket.com/property/villa-samai-architectural-masterpiece,property,VILLA SAMAI – Architectural Masterpiece - Phuket Property Service,VILLA SAMAI – Architectural Masterpiece,/listings/villa-samai-architectural-masterpiece,200,
https://psmphuket.com/property/luxury-pool-villa-in-thalang-sale-price,property,LUXURY POOL VILLA IN THALANG | SALE PRICE - Phuket Property Service,LUXURY POOL VILLA IN THALANG | SALE PRICE,/listings/luxury-pool-villa-in-thalang-sale-price,200,
https://psmphuket.com/property/paradise-rawai-villa-luxury-tropical-retreat-available-now,property,PARADISE RAWAI VILLA LUXURY TROPICAL RETREAT – AVAILABLE NOW - Phuket Property Service,PARADISE RAWAI VILLA LUXURY TROPICAL RETREAT – AVAILABLE NOW,/listings/paradise-rawai-villa-luxury-tropical-retreat-available-now,200,
https://psmphuket.com/property/sea-view-condo-rawai-beach,property,Sea view condo Rawai beach - Phuket Property Service,Sea view condo Rawai beach,/listings/sea-view-condo-rawai-beach,200,
https://psmphuket.com/property/sea-view-apartment-3,property,Sea view apartment - Phuket Property Service,Sea view apartment,/listings/sea-view-apartment-3,200,
https://psmphuket.com/property/pool-villa-for-rent-in-rawai,property,Pool Villa for rent in Rawai - Phuket Property Service,Pool Villa for rent in Rawai,/listings/pool-villa-for-rent-in-rawai,200,
https://psmphuket.com/property-type/house/page/3,property,House - Phuket Property Service - Page 3,,/listings/3,200,
https://psmphuket.com/property/phukets-private-pool-oasis-launching-at-just-17-9-million-baht,property,Phuket’s Private Pool Oasis: Launching at just 17.9 Million Baht! - Phuket Property Service,Phuket’s Private Pool Oasis: Launching at just 17.9 Million Baht!,/listings/phukets-private-pool-oasis-launching-at-just-17-9-million-baht,200,
https://psmphuket.com/property/cozy-beachside-retreat-in-nai-harn-perfect-starter-home,property,COZY BEACHSIDE RETREAT IN NAI HARN – PERFECT STARTER HOME! - Phuket Property Service,COZY BEACHSIDE RETREAT IN NAI HARN – PERFECT STARTER HOME!,/listings/cozy-beachside-retreat-in-nai-harn-perfect-starter-home,200,
https://psmphuket.com/property/loch-palm-villas-kathu-luxury-garden-villa,property,LOCH PALM VILLAS KATHU – Luxury Garden Villa - Phuket Property Service,LOCH PALM VILLAS KATHU – Luxury Garden Villa,/listings/loch-palm-villas-kathu-luxury-garden-villa,200,
https://psmphuket.com/property/family-home-for-sale-comfort-convenience-in-chalong-phuket,property,"FAMILY HOME FOR SALE: COMFORT & CONVENIENCE IN CHALONG, PHUKET - Phuket Property Service","FAMILY HOME FOR SALE: COMFORT & CONVENIENCE IN CHALONG, PHUKET",/listings/family-home-for-sale-comfort-convenience-in-chalong-phuket,200,
https://psmphuket.com/property/pool-villa-kathu,property,Pool Villa Kathu - Phuket Property Service,Pool Villa Kathu,/listings/pool-villa-kathu,200,
https://psmphuket.com/property/pool-villa-rawai,property,Pool Villa in Saiyaun - Phuket Property Service,Pool Villa in Saiyaun,/listings/pool-villa-rawai,200,
https://psmphuket.com/property/sea-view-apartment-rawai-beach,property,Sea view Apartment Rawai Beach - Phuket Property Service,Sea view Apartment Rawai Beach,/listings/sea-view-apartment-rawai-beach,200,
https://psmphuket.com/property/house-rawai,property,Cozy Thai style House Rawai - Phuket Property Service,Cozy Thai style House Rawai,/listings/house-rawai,200,
